"business_id","business_name","business_address","business_city","business_state","business_postal_code","business_latitude","business_longitude","business_location","business_phone_number","inspection_id","inspection_date","inspection_score","inspection_type","violation_id","violation_description","risk_category"
4492,"Mollie Stone's Grand Central Market (Mezzanine Level)","2435 CALIFORNIA St","San Francisco","CA","94115",37.788773,-122.434697,"POINT (-122.434697 37.788773)","14155564902","4492_20170505","2017-05-05",94,"Routine - Unscheduled","4492_20170505_103131","Moderate risk vermin infestation","Moderate Risk"
7087,"VALENCIA FARMER'S MARKET","1299 VALENCIA St","San Francisco","CA","94110",37.752162,-122.420585,"POINT (-122.420585 37.752162)","14155286863","7087_20190424","2019-04-24",87,"Routine - Unscheduled","7087_20190424_103161","Low risk vermin infestation","Low Risk"
3492,"University Club","800 Powell St","San Francisco","CA","94108",37.792308,-122.409186,"POINT (-122.409186 37.792308)",NULL,"3492_20171115","2017-11-15",92,"Routine - Unscheduled","3492_20171115_103131","Moderate risk vermin infestation","Moderate Risk"
544,"THAI TIME RESTAURANT","315 08th Ave","San Francisco","CA","94118",37.782534,-122.466615,"POINT (-122.466615 37.782534)","14155387992","544_20180925","2018-09-25",72,"Routine - Unscheduled","544_20180925_103131","Moderate risk vermin infestation","Moderate Risk"
62765,"Great India Restaurant","6127 GEARY Blvd","San Francisco","CA","94121",37.779984,-122.485229,"POINT (-122.485229 37.779984)",NULL,"62765_20190318","2019-03-18",78,"Routine - Unscheduled","62765_20190318_103114","High risk vermin infestation","High Risk"
1617,"CLEMENT BBQ RESTAURANT","617 CLEMENT St","San Francisco","CA","94118",37.782843,-122.4659,"POINT (-122.4659 37.782843)","14155663328","1617_20180522","2018-05-22",71,"Routine - Unscheduled","1617_20180522_103131","Moderate risk vermin infestation","Moderate Risk"
489,"Dol-Ho Restaurant","808 Pacific Ave","San Francisco","CA","94133",37.796718,-122.408714,"POINT (-122.408714 37.796718)",NULL,"489_20161220","2016-12-20",80,"Routine - Unscheduled","489_20161220_103131","Moderate risk vermin infestation","Moderate Risk"
3345,"BAR NONE-SF, LLC","1980 UNION St","San Francisco","CA","94123",37.797578,-122.431883,"POINT (-122.431883 37.797578)","14155920300","3345_20170524","2017-05-24",80,"Routine - Unscheduled","3345_20170524_103131","Moderate risk vermin infestation","Moderate Risk"
29429,"The Plant Cafe","3352 STEINER ST","San Francisco","CA","94123",37.800407,-122.437796,"POINT (-122.437796 37.800407)",NULL,"29429_20171218","2017-12-18",85,"Routine - Unscheduled","29429_20171218_103114","High risk vermin infestation","High Risk"
2156,"GOAT HILL PIZZA","300 CONNECTICUT St","San Francisco","CA","94107",37.762367,-122.397515,"POINT (-122.397515 37.762367)",NULL,"2156_20171121","2017-11-21",90,"Routine - Unscheduled","2156_20171121_103131","Moderate risk vermin infestation","Moderate Risk"
2778,"LEE'S DELI","303 02nd St","San Francisco","CA","94107",37.784954,-122.395922,"POINT (-122.395922 37.784954)",NULL,"2778_20180815","2018-08-15",NULL,"Reinspection/Followup","2778_20180815_103114","High risk vermin infestation","High Risk"
62900,"Curbside Cafe","2417 CALIFORNIA St","San Francisco","CA","94115",37.788822,-122.434116,"POINT (-122.434116 37.788822)",NULL,"62900_20190226","2019-02-26",83,"Routine - Unscheduled","62900_20190226_103131","Moderate risk vermin infestation","Moderate Risk"
59407,"Parkside Quickly","1050 TARAVAL St","San Francisco","CA","94116",37.742989,-122.477662,"POINT (-122.477662 37.742989)",NULL,"59407_20181105","2018-11-05",86,"Routine - Unscheduled","59407_20181105_103161","Low risk vermin infestation","Low Risk"
1724,"CAFE MUMS","1800 SUTTER St","San Francisco","CA","94115",37.786498,-122.430283,"POINT (-122.430283 37.786498)","14155936986","1724_20161026","2016-10-26",83,"Routine - Unscheduled","1724_20161026_103114","High risk vermin infestation","High Risk"
33084,"Miette Cakes, LLC","449 Octavia St","San Francisco","CA","94102",37.776257,-122.424648,"POINT (-122.424648 37.776257)",NULL,"33084_20190102","2019-01-02",90,"Routine - Unscheduled","33084_20190102_103161","Low risk vermin infestation","Low Risk"
32919,"New Princess Market","500 Eddy St","San Francisco","CA","94109",37.783559,-122.41595,"POINT (-122.41595 37.783559)",NULL,"32919_20180501","2018-05-01",70,"Routine - Unscheduled","32919_20180501_103114","High risk vermin infestation","High Risk"
38423,"Dynamo","2760 24th St","San Francisco","CA","94110",37.752928,-122.407612,"POINT (-122.407612 37.752928)",NULL,"38423_20171201","2017-12-01",96,"Routine - Unscheduled","38423_20171201_103131","Moderate risk vermin infestation","Moderate Risk"
4449,"Universal Bakery Inc.","3458 MISSION St","San Francisco","CA","94110",37.741317,-122.422687,"POINT (-122.422687 37.741317)",NULL,"4449_20190909","2019-09-09",82,"Routine - Unscheduled","4449_20190909_103114","High risk vermin infestation","High Risk"
1652,"STARBUCKS","201 03rd St","San Francisco","CA","94105",37.785037,-122.400432,"POINT (-122.400432 37.785037)",NULL,"1652_20180615","2018-06-15",78,"Routine - Unscheduled","1652_20180615_103114","High risk vermin infestation","High Risk"
1796,"PHILIPPINE DELICACIES","5609 MISSION St","San Francisco","CA","94112",37.711286,-122.446607,"POINT (-122.446607 37.711286)",NULL,"1796_20161005","2016-10-05",81,"Routine - Unscheduled","1796_20161005_103131","Moderate risk vermin infestation","Moderate Risk"
36685,"Muddy Waters Coffee House, Inc.","1304 Valencia St","San Francisco","CA","94110",37.751868,-122.420665,"POINT (-122.420665 37.751868)",NULL,"36685_20190604","2019-06-04",92,"Routine - Unscheduled","36685_20190604_103161","Low risk vermin infestation","Low Risk"
3715,"WE BE SUSHI","538 Valencia St","San Francisco","CA","94110",37.764272,-122.421898,"POINT (-122.421898 37.764272)","14155520129","3715_20170919","2017-09-19",82,"Routine - Unscheduled","3715_20170919_103131","Moderate risk vermin infestation","Moderate Risk"
5811,"MANN MIDDLE SCHOOL","3351 23rd St","San Francisco","CA","94110",37.753704,-122.420198,"POINT (-122.420198 37.753704)","14155695881","5811_20181016","2018-10-16",96,"Routine - Unscheduled","5811_20181016_103131","Moderate risk vermin infestation","Moderate Risk"
37231,"Utopia Cafe","139 Waverly Pl","San Francisco","CA","94108",37.794723,-122.406944,"POINT (-122.406944 37.794723)",NULL,"37231_20190109","2019-01-09",NULL,"Reinspection/Followup","37231_20190109_103114","High risk vermin infestation","High Risk"
2535,"PEET'S COFFEE & TEA","2197 FILLMORE St","San Francisco","CA","94115",37.789787,-122.434067,"POINT (-122.434067 37.789787)",NULL,"2535_20170505","2017-05-05",96,"Routine - Unscheduled","2535_20170505_103131","Moderate risk vermin infestation","Moderate Risk"
7880,"Ballroom Bakery","55 4th St","San Francisco","CA","94103",37.784964,-122.404752,"POINT (-122.404752 37.784964)",NULL,"7880_20171107","2017-11-07",96,"Routine - Unscheduled","7880_20171107_103131","Moderate risk vermin infestation","Moderate Risk"
4804,"SUBWAY #31419","2599 SAN BRUNO Ave","San Francisco","CA","94134",37.728933,-122.40413,"POINT (-122.40413 37.728933)","14150540880","4804_20171120","2017-11-20",90,"Routine - Unscheduled","4804_20171120_103131","Moderate risk vermin infestation","Moderate Risk"
36589,"Catering With Style","2800 BRYANT St","San Francisco","CA","94110",37.749603,-122.408928,"POINT (-122.408928 37.749603)","14155201276","36589_20180604","2018-06-04",67,"Routine - Unscheduled","36589_20180604_103114","High risk vermin infestation","High Risk"
60115,"Hong's Kitchen","3917 Noriega St","San Francisco","CA","94122",37.752923,-122.505759,"POINT (-122.505759 37.752923)",NULL,"60115_20190805","2019-08-05",77,"Routine - Unscheduled","60115_20190805_103131","Moderate risk vermin infestation","Moderate Risk"
7643,"PACIFIC SUPER MARKET","2900 ALEMANY Blvd","San Francisco","CA","94112",37.712148,-122.452076,"POINT (-122.452076 37.712148)","14155331628","7643_20190613","2019-06-13",NULL,"Foodborne Illness Investigation","7643_20190613_103161","Low risk vermin infestation","Low Risk"
32729,"El Dorado Market","124 Jones St","San Francisco","CA","94102",37.782488,-122.412267,"POINT (-122.412267 37.782488)",NULL,"32729_20170418","2017-04-18",83,"Routine - Unscheduled","32729_20170418_103161","Low risk vermin infestation","Low Risk"
36840,"Four Barrel Coffee","375 Valencia St","San Francisco","CA","94103",37.766994,-122.422035,"POINT (-122.422035 37.766994)","14155996594","36840_20190523","2019-05-23",98,"Routine - Unscheduled","36840_20190523_103161","Low risk vermin infestation","Low Risk"
442,"My Canh Restaurant","626 Broadway St","San Francisco","CA","94133",37.797828,-122.407474,"POINT (-122.407474 37.797828)",NULL,"442_20190822","2019-08-22",85,"Routine - Unscheduled","442_20190822_103131","Moderate risk vermin infestation","Moderate Risk"
63280,"Good Luck Market","1215 Taraval St","San Francisco","CA","94116",37.742863,-122.479259,"POINT (-122.479259 37.742863)",NULL,"63280_20190516","2019-05-16",75,"Routine - Unscheduled","63280_20190516_103114","High risk vermin infestation","High Risk"
4893,"S & W MARKET","399 HAIGHT St","San Francisco","CA","94102",37.772323,-122.428627,"POINT (-122.428627 37.772323)","14155862346","4893_20171211","2017-12-11",92,"Routine - Unscheduled","4893_20171211_103131","Moderate risk vermin infestation","Moderate Risk"
1811,"MOONLIGHT CAFE","634 CORTLAND Ave","San Francisco","CA","94110",37.738923,-122.415293,"POINT (-122.415293 37.738923)",NULL,"1811_20171219","2017-12-19",92,"Routine - Unscheduled","1811_20171219_103131","Moderate risk vermin infestation","Moderate Risk"
4874,"JUMP START COFFEE & GROCERY","1192 GUERRERO St","San Francisco","CA","94110",37.752118,-122.422914,"POINT (-122.422914 37.752118)","14155647555","4874_20170815","2017-08-15",88,"Routine - Unscheduled","4874_20170815_103131","Moderate risk vermin infestation","Moderate Risk"
2127,"NOAH'S BAGELS","2075 CHESTNUT St","San Francisco","CA","94133",37.800653,-122.437386,"POINT (-122.437386 37.800653)",NULL,"2127_20180108","2018-01-08",73,"Routine - Unscheduled","2127_20180108_103114","High risk vermin infestation","High Risk"
59727,"Luigi's Pizzeria","Pier 39  Space 211-212","San Francisco","CA","94133",37.80824,-122.410189,"POINT (-122.410189 37.80824)",NULL,"59727_20161227","2016-12-27",86,"Routine - Unscheduled","59727_20161227_103161","Low risk vermin infestation","Low Risk"
63763,"Wild Pepper","3601 26th St","San Francisco","CA","94110",37.748813,-122.421569,"POINT (-122.421569 37.748813)",NULL,"63763_20170725","2017-07-25",73,"Routine - Unscheduled","63763_20170725_103131","Moderate risk vermin infestation","Moderate Risk"
6962,"Luen Fat Market","1135 Stockton St","San Francisco","CA","94133",37.796303,-122.408354,"POINT (-122.408354 37.796303)",NULL,"6962_20190430","2019-04-30",69,"Routine - Unscheduled","6962_20190430_103114","High risk vermin infestation","High Risk"
1880,"Pasquales","2640 Sloat Blvd","San Francisco","CA","94117",37.735568,-122.5027,"POINT (-122.5027 37.735568)",NULL,"1880_20180724","2018-07-24",88,"Routine - Unscheduled","1880_20180724_103161","Low risk vermin infestation","Low Risk"
5854,"Gateway High/Kip Schools","1430 Scott St","San Francisco","CA","94115",37.783427,-122.437747,"POINT (-122.437747 37.783427)","14155743600","5854_20161102","2016-11-02",NULL,"Reinspection/Followup","5854_20161102_103131","Moderate risk vermin infestation","Moderate Risk"
34787,"Hollywood Food Center","6146 Geary Blvd","San Francisco","CA","94121",37.780148,-122.485532,"POINT (-122.485532 37.780148)",NULL,"34787_20170925","2017-09-25",96,"Routine - Unscheduled","34787_20170925_103161","Low risk vermin infestation","Low Risk"
36519,"Pop's Sandwich Shop","737 Portola Dr","San Francisco","CA","94127",NULL,NULL,NULL,NULL,"36519_20170920","2017-09-20",85,"Routine - Unscheduled","36519_20170920_103131","Moderate risk vermin infestation","Moderate Risk"
782,"MONTE CRISTO SOCIAL CLUB","136 MISSOURI St","San Francisco","CA","94107",37.764627,-122.396764,"POINT (-122.396764 37.764627)","14150770519","782_20180413","2018-04-13",92,"Routine - Unscheduled","782_20180413_103131","Moderate risk vermin infestation","Moderate Risk"
3190,"NORIEGA TERIYAKI HOUSE","1755 NORIEGA St","San Francisco","CA","94122",37.753953,-122.482629,"POINT (-122.482629 37.753953)",NULL,"3190_20190110","2019-01-10",70,"Routine - Unscheduled","3190_20190110_103114","High risk vermin infestation","High Risk"
7479,"RJ's Market","1425 Sansome St","San Francisco","CA","94111",37.803634,-122.403285,"POINT (-122.403285 37.803634)","14155397160","7479_20190813","2019-08-13",80,"Routine - Unscheduled","7479_20190813_103161","Low risk vermin infestation","Low Risk"
2357,"CHINA EXPRESS","2798 MISSION St","San Francisco","CA","94110",37.752408,-122.418535,"POINT (-122.418535 37.752408)","14155640881","2357_20171120","2017-11-20",NULL,"Complaint","2357_20171120_103131","Moderate risk vermin infestation","Moderate Risk"
18825,"Fresca Restaurant","3945 24th St","San Francisco","CA","94114",37.751474,-122.430708,"POINT (-122.430708 37.751474)",NULL,"18825_20181126","2018-11-26",78,"Routine - Unscheduled","18825_20181126_103131","Moderate risk vermin infestation","Moderate Risk"
37151,"Man Sung Company","1116 Grant Ave","San Francisco","CA","94133",37.797129,-122.406807,"POINT (-122.406807 37.797129)",NULL,"37151_20171206","2017-12-06",92,"Routine - Unscheduled","37151_20171206_103161","Low risk vermin infestation","Low Risk"
320,"NAPOLI PIZZA RESTAURANT","1045 POLK St","San Francisco","CA","94109",37.786545,-122.419894,"POINT (-122.419894 37.786545)","14155882222","320_20171004","2017-10-04",77,"Routine - Unscheduled","320_20171004_103114","High risk vermin infestation","High Risk"
3456,"CANTON DIM SUM HOUSE, INC.","655 Folsom St","San Francisco","CA","94107",37.784557,-122.397932,"POINT (-122.397932 37.784557)",NULL,"3456_20180208","2018-02-08",71,"Routine - Unscheduled","3456_20180208_103114","High risk vermin infestation","High Risk"
64161,"House of Thai","901 LARKIN ST","San Francisco","CA","94109",37.786119,-122.418182,"POINT (-122.418182 37.786119)",NULL,"64161_20170711","2017-07-11",NULL,"Reinspection/Followup","64161_20170711_103161","Low risk vermin infestation","Low Risk"
93127,"Matko","1 Market Plaza, PL24","San Francisco","CA","94105",NULL,NULL,NULL,NULL,"93127_20190320","2019-03-20",83,"Routine - Unscheduled","93127_20190320_103131","Moderate risk vermin infestation","Moderate Risk"
5786,"UNION STREET INN","2229 UNION St","San Francisco","CA","94123",37.796977,-122.435968,"POINT (-122.435968 37.796977)","14155340424","5786_20171003","2017-10-03",94,"Routine - Unscheduled","5786_20171003_103161","Low risk vermin infestation","Low Risk"
34611,"Napoleon Super Bakery Corp","1049 Stockton St","San Francisco","CA","94108",37.795594,-122.408204,"POINT (-122.408204 37.795594)",NULL,"34611_20170801","2017-08-01",81,"Routine - Unscheduled","34611_20170801_103131","Moderate risk vermin infestation","Moderate Risk"
27964,"Little Star Pizza Valencia","400 Valencia St","San Francisco","CA","94103",37.766408,-122.422055,"POINT (-122.422055 37.766408)",NULL,"27964_20180507","2018-05-07",91,"Routine - Unscheduled","27964_20180507_103161","Low risk vermin infestation","Low Risk"
628,"EL BURRITO EXPRESS #2","1812 DIVISADERO St","San Francisco","CA","94115",37.786407,-122.440057,"POINT (-122.440057 37.786407)","14155774246","628_20190109","2019-01-09",79,"Routine - Unscheduled","628_20190109_103161","Low risk vermin infestation","Low Risk"
4777,"SOUTH BEACH CAFE","800 EMBARCADERO St","San Francisco","CA","94107",37.781556,-122.388484,"POINT (-122.388484 37.781556)",NULL,"4777_20180607","2018-06-07",90,"Routine - Unscheduled","4777_20180607_103131","Moderate risk vermin infestation","Moderate Risk"
57579,"BeiJing Restaurant","1801 Alemany Blvd","San Francisco","CA","94112",37.723457,-122.43748,"POINT (-122.43748 37.723457)",NULL,"57579_20170302","2017-03-02",65,"Routine - Unscheduled","57579_20170302_103114","High risk vermin infestation","High Risk"
6500,"CHRISTA MARKET","1926 BRODERICK St","San Francisco","CA","94115",37.788638,-122.442217,"POINT (-122.442217 37.788638)",NULL,"6500_20170512","2017-05-12",90,"Routine - Unscheduled","6500_20170512_103131","Moderate risk vermin infestation","Moderate Risk"
587,"NEW TSING TAO RESTAURANT","811 ULLOA St","San Francisco","CA","94127",37.740654,-122.465389,"POINT (-122.465389 37.740654)","14155569559","587_20181203","2018-12-03",70,"Routine - Unscheduled","587_20181203_103131","Moderate risk vermin infestation","Moderate Risk"
63447,"J.T. Restaurant/Catering","953 MISSION St 100","San Francisco","CA","94103",37.781843,-122.407517,"POINT (-122.407517 37.781843)",NULL,"63447_20190412","2019-04-12",88,"Routine - Unscheduled","63447_20190412_103131","Moderate risk vermin infestation","Moderate Risk"
62708,"H20 Cafe","1330 Polk St","San Francisco","CA","94109",37.789288,-122.420387,"POINT (-122.420387 37.789288)",NULL,"62708_20170104","2017-01-04",90,"Routine - Unscheduled","62708_20170104_103131","Moderate risk vermin infestation","Moderate Risk"
63150,"Local Diner","1244 Market St","San Francisco","CA","94102",37.778343,-122.415348,"POINT (-122.415348 37.778343)","14155250247","63150_20170809","2017-08-09",72,"Routine - Unscheduled","63150_20170809_103131","Moderate risk vermin infestation","Moderate Risk"
3476,"GRAND LODGE OF CALIFORNIA","5051 MISSION St","San Francisco","CA","94112",37.717659,-122.44005,"POINT (-122.44005 37.717659)",NULL,"3476_20170307","2017-03-07",88,"Routine - Unscheduled","3476_20170307_103161","Low risk vermin infestation","Low Risk"
642,"ANDERSEN BAKERY","1737 Post St 304","San Francisco","CA","94115",37.785457,-122.430317,"POINT (-122.430317 37.785457)","14155565712","642_20190305","2019-03-05",90,"Routine - Unscheduled","642_20190305_103161","Low risk vermin infestation","Low Risk"
3263,"Croatian Cultural Center","60 ONONDAGA Ave","San Francisco","CA","94112",37.721776,-122.43894,"POINT (-122.43894 37.721776)","14150923203","3263_20180426","2018-04-26",94,"Routine - Unscheduled","3263_20180426_103161","Low risk vermin infestation","Low Risk"
36205,"Anchor & Hope","83 Minna St","San Francisco","CA","94105",37.787877,-122.398872,"POINT (-122.398872 37.787877)",NULL,"36205_20180126","2018-01-26",92,"Routine - Unscheduled","36205_20180126_103161","Low risk vermin infestation","Low Risk"
27790,"Opera Plaza Cinema","601 Van Ness Ave","San Francisco","CA","94102",37.781454,-122.420644,"POINT (-122.420644 37.781454)",NULL,"27790_20170607","2017-06-07",89,"Routine - Unscheduled","27790_20170607_103114","High risk vermin infestation","High Risk"
2716,"RED A BAKERY","634 CLEMENT St","San Francisco","CA","94118",37.782888,-122.466101,"POINT (-122.466101 37.782888)","14155668881","2716_20190410","2019-04-10",87,"Routine - Unscheduled","2716_20190410_103161","Low risk vermin infestation","Low Risk"
19003,"Panchitas Restaurant","3091 16th St","San Francisco","CA","94103",37.764903,-122.421609,"POINT (-122.421609 37.764903)",NULL,"19003_20180821","2018-08-21",82,"Routine - Unscheduled","19003_20180821_103114","High risk vermin infestation","High Risk"
6564,"HWA LEI MARKET","2970 A 16th St","San Francisco","CA","94103",37.774722,-122.406761,"POINT (-122.406761 37.774722)","14155861618","6564_20180522","2018-05-22",82,"Routine - Unscheduled","6564_20180522_103131","Moderate risk vermin infestation","Moderate Risk"
